,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1141,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1142,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Craft Beer Market,43.64989,-79.378005,Beer Bar
1143,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1144,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1145,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1146,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1147,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1148,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1149,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1150,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1151,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1152,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1153,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1154,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1155,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1156,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1157,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1158,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1159,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1160,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1161,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Berczy Park,43.64804835388851,-79.3751722909452,Park
1162,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1163,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1164,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1165,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1166,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1167,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1168,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1169,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1170,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.649328,-79.378339,Coffee Shop
1171,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1172,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1173,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1174,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1175,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1176,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
1177,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1178,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.647261,-79.378599,Coffee Shop
1179,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1180,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
1181,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1182,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1183,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1184,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1185,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.646731,-79.383951,Coffee Shop
1186,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1187,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1188,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
1189,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1190,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1191,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1192,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1193,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1194,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bardi's Steak House,43.64622,-79.383074,Restaurant
1195,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1196,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1197,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1198,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1199,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1200,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1201,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.650159,-79.377793,Coffee Shop
1202,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1203,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1204,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1205,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1206,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1207,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1208,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Portico,43.651855687900124,-79.37805540906518,Restaurant
1209,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1210,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Terroni,43.650927,-79.375602,Italian Restaurant
1211,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1212,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
1213,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1214,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
1215,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
1216,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1217,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1218,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1219,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1220,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
1221,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Piper's Gastropub,43.645468111144694,-79.38177905581458,Cocktail Bar
1222,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
1223,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
1224,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Prairie Girl Bakery,43.64833236397115,-79.38230492443054,Cupcake Shop
1225,"North Park, Maple Leaf Park, Upwood Park",43.713756200000006,-79.4900738,Rustic Bakery,43.715413998974796,-79.49030028640821,Bakery
1226,"North Park, Maple Leaf Park, Upwood Park",43.713756200000006,-79.4900738,Sporty,43.71650314331055,-79.48983764648438,Basketball Court
1227,"North Park, Maple Leaf Park, Upwood Park",43.713756200000006,-79.4900738,Maple leaf park,43.716187513283,-79.4935309549699,Park
1228,"North Park, Maple Leaf Park, Upwood Park",43.713756200000006,-79.4900738,Mika's Trim,43.714068,-79.496113,Construction & Landscaping
1229,Humber Summit,43.7563033,-79.56596329999999,Islington & Finch,43.75464649425455,-79.56863832071625,Intersection
1230,Humber Summit,43.7563033,-79.56596329999999,Faab Fitness,43.758155822753906,-79.57044219970703,Gym
1231,"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.23947609999999,Have A Nap Motel,43.718256,-79.240135,Motel
1232,"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.23947609999999,Vincent's Spot,43.71700152544261,-79.24235338465942,American Restaurant
1233,Downsview Central,43.7284964,-79.49569740000001,Roding Park,43.728655041194294,-79.49291760986993,Baseball Field
1234,Downsview Central,43.7284964,-79.49569740000001,Toronto Painters by MPS,43.72936731067151,-79.49900150299072,Home Service
1235,Downsview Central,43.7284964,-79.49569740000001,Yummy Dogs,43.72651174068901,-79.50127950136176,Food Truck
1236,Studio District,43.6595255,-79.340923,Ed's Real Scoop,43.660655832455014,-79.3420187548006,Ice Cream Shop
1237,Studio District,43.6595255,-79.340923,Queen Books,43.6606506251737,-79.34226723956905,Bookstore
1238,Studio District,43.6595255,-79.340923,Mercury Espresso Bar,43.66080615235188,-79.34124064841119,Coffee Shop
1239,Studio District,43.6595255,-79.340923,Te Aro,43.66137281675049,-79.33857736283377,Coffee Shop
1240,Studio District,43.6595255,-79.340923,Hooked,43.66040731524296,-79.34325721641623,Fish Market
1241,Studio District,43.6595255,-79.340923,The Bone House,43.66089376125636,-79.3410974737743,Pet Store
1242,Studio District,43.6595255,-79.340923,Purple Penguin Cafe,43.660501150739734,-79.34256490845178,Café
1243,Studio District,43.6595255,-79.340923,Reliable Halibut and Chips,43.660874,-79.340938,Seafood Restaurant
1244,Studio District,43.6595255,-79.340923,WAYLABAR,43.661234129782564,-79.33959722763221,Gay Bar
1245,Studio District,43.6595255,-79.340923,Brick Street Breads,43.66068453213004,-79.3425013474948,Bakery
1246,Studio District,43.6595255,-79.340923,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood
1247,Studio District,43.6595255,-79.340923,Baldini,43.661299966369135,-79.33902686943661,Italian Restaurant
1248,Studio District,43.6595255,-79.340923,braised,43.660451867292366,-79.34334606916272,American Restaurant
1249,Studio District,43.6595255,-79.340923,Leslieville Cheese Market,43.66054639296253,-79.3423024562941,Cheese Shop
1250,Studio District,43.6595255,-79.340923,EAT BKK Thai Kitchen,43.66045,-79.343113,Thai Restaurant
1251,Studio District,43.6595255,-79.340923,Avling Kitchen & Brewery,43.661515,-79.338117,Brewery
1252,Studio District,43.6595255,-79.340923,eastside social,43.661288901982886,-79.33915476536174,Comfort Food Restaurant
1253,Studio District,43.6595255,-79.340923,Tabule,43.65973096534363,-79.3463408134466,Middle Eastern Restaurant
1254,Studio District,43.6595255,-79.340923,Wonder Pens,43.662809067344405,-79.34145159601191,Stationery Store
1255,Studio District,43.6595255,-79.340923,Boxcar Social,43.659722741351565,-79.34687077721378,Café
1256,Studio District,43.6595255,-79.340923,Starbucks,43.660742,-79.342362,Coffee Shop
1257,Studio District,43.6595255,-79.340923,Bonjour Brioche,43.65973440286799,-79.34626614342186,Bakery
1258,Studio District,43.6595255,-79.340923,District 28,43.65517388160507,-79.34059760137761,Coworking Space
1259,Studio District,43.6595255,-79.340923,Spirit Loft Yoga,43.66354815944136,-79.3413327874046,Yoga Studio
1260,Studio District,43.6595255,-79.340923,Barrio Cerveceria,43.66043013260822,-79.34350897486634,Latin American Restaurant
1261,Studio District,43.6595255,-79.340923,Brooklyn Tavern,43.66193697467491,-79.33593786927155,American Restaurant
1262,Studio District,43.6595255,-79.340923,Jimmie Simpson Park,43.65922968838468,-79.3450629597167,Park
1263,Studio District,43.6595255,-79.340923,The Thirsty Duck,43.66113846977925,-79.34010994796954,Gastropub
1264,Studio District,43.6595255,-79.340923,Dwell Gym,43.6634116374049,-79.3411044597478,Gym / Fitness Center
1265,Studio District,43.6595255,-79.340923,The Roy Public House,43.660451849464096,-79.34299382973943,Bar
1266,Studio District,43.6595255,-79.340923,TD Canada Trust,43.660659451666845,-79.34277481866047,Bank
1267,Studio District,43.6595255,-79.340923,7-Eleven,43.660897,-79.340159,Convenience Store
1268,Studio District,43.6595255,-79.340923,Gale's Snack Bar,43.658239,-79.339077,Diner
1269,Studio District,43.6595255,-79.340923,Good Neighbour,43.6610004575794,-79.34029809683763,Clothing Store
1270,Studio District,43.6595255,-79.340923,Saulter Street Brewery,43.6584115679406,-79.34639217979787,Brewery
1271,Studio District,43.6595255,-79.340923,McQueens Pub,43.66148312783299,-79.338072195258,Gastropub
1272,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
1273,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Darbar Persian Grill,43.735484,-79.420006,Restaurant
1274,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
1275,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
1276,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
1277,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
1278,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
1279,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
1280,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
1281,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
1282,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Starbucks,43.732604,-79.419136,Coffee Shop
1283,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
1284,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Shoppers Drug Mart,43.736276,-79.419705,Pharmacy
1285,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
1286,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Subway,43.73148485587151,-79.41954981345089,Sandwich Place
1287,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Il Fornaro,43.734073,-79.41987,Italian Restaurant
1288,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
1289,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Dino's No Frills,43.730699,-79.418535,Grocery Store
1290,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
1291,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Safari Bar and Grill,43.72905148409205,-79.41810862863923,American Restaurant
1292,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,McDonald's,43.73254035428967,-79.41979624492376,Fast Food Restaurant
1293,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Pizza Pizza,43.731952,-79.415019,Pizza Place
1294,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Panago,43.73142990393012,-79.41922358988248,Pizza Place
1295,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Marty's Chez TABAC | Fine Cigars and Tobacconist,43.731409,-79.419204,Hobby Shop
1296,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Harvey's,43.730256015803946,-79.41858854355121,Restaurant
1297,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999999,Subway,43.69021830300218,-79.47404997234327,Sandwich Place
1298,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999999,Variety And Video,43.69010467761434,-79.47514269388671,Convenience Store
1299,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999999,Dollar Tree,43.6902962,-79.4746668,Discount Store
1300,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999999,Timothy's World Coffee,43.69007166039847,-79.47459889881466,Coffee Shop
1301,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999999,El Nahual,43.6907629,-79.4737993,Restaurant
1302,"Humberlea, Emery",43.7247659,-79.53224240000002,Strathburn Park,43.721765047523654,-79.53285448549357,Baseball Field
1303,"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,The Birchcliff,43.69166644406541,-79.26453158481682,Café
1304,"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,Birchmount Community Centre,43.69517507509799,-79.26216087070237,General Entertainment
1305,"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,Scarborough Gardens,43.6946465192162,-79.26223031725522,Skating Rink
1306,"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,Birchmount Stadium,43.695322867712626,-79.26129341125488,College Stadium
1307,Willowdale South,43.7701199,-79.40849279999999,Loblaws,43.768722,-79.412101,Grocery Store
1308,Willowdale South,43.7701199,-79.40849279999999,Konjiki Ramen,43.76699771023422,-79.41222209328754,Ramen Restaurant
1309,Willowdale South,43.7701199,-79.40849279999999,Starbucks,43.768353,-79.413046,Coffee Shop
1310,Willowdale South,43.7701199,-79.40849279999999,Saryo,43.76697902009232,-79.41220491675689,Café
1311,Willowdale South,43.7701199,-79.40849279999999,Cineplex Cinemas,43.76862539839479,-79.41261307104753,Movie Theater
1312,Willowdale South,43.7701199,-79.40849279999999,Aroma Espresso Bar,43.76944882099181,-79.41308107735675,Café
1313,Willowdale South,43.7701199,-79.40849279999999,Mel Lastman Square,43.76770145783431,-79.41297541544051,Plaza
1314,Willowdale South,43.7701199,-79.40849279999999,Wako Sushi + Bar,43.77080606720809,-79.41313811956255,Japanese Restaurant
1315,Willowdale South,43.7701199,-79.40849279999999,Dairy Queen,43.76701557770687,-79.4120009150447,Ice Cream Shop
1316,Willowdale South,43.7701199,-79.40849279999999,Empress Walk,43.768540252857974,-79.4126707082784,Shopping Mall
1317,Willowdale South,43.7701199,-79.40849279999999,Booster Juice,43.76889,-79.4129899,Juice Bar
1318,Willowdale South,43.7701199,-79.40849279999999,Aura,43.766012799364795,-79.41081286441447,Lounge
1319,Willowdale South,43.7701199,-79.40849279999999,Wendy’s,43.76846127243853,-79.4123771060805,Fast Food Restaurant
1320,Willowdale South,43.7701199,-79.40849279999999,Aburi Room,43.769197,-79.414039,Sushi Restaurant
1321,Willowdale South,43.7701199,-79.40849279999999,Dollarama,43.768722,-79.412101,Discount Store
1322,Willowdale South,43.7701199,-79.40849279999999,Starbucks,43.768464,-79.414017,Coffee Shop
1323,Willowdale South,43.7701199,-79.40849279999999,PetSmart,43.769139,-79.412522,Pet Store
1324,Willowdale South,43.7701199,-79.40849279999999,Michaels,43.76724487394571,-79.41197372883607,Arts & Crafts Store
1325,Willowdale South,43.7701199,-79.40849279999999,TD Canada Trust,43.770582211105484,-79.41373685724197,Bank
1326,Willowdale South,43.7701199,-79.40849279999999,Ajisen Ramen 味千ラーメン,43.771444,-79.413139,Ramen Restaurant
1327,Willowdale South,43.7701199,-79.40849279999999,Best Buy,43.76811518063931,-79.4126082683499,Electronics Store
1328,Willowdale South,43.7701199,-79.40849279999999,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163,Restaurant
1329,Willowdale South,43.7701199,-79.40849279999999,Shawarma Max,43.76601170897119,-79.41084443679077,Middle Eastern Restaurant
1330,Willowdale South,43.7701199,-79.40849279999999,Kinton Ramen,43.76968375926793,-79.41304877291766,Ramen Restaurant
1331,Willowdale South,43.7701199,-79.40849279999999,Boston Pizza,43.76966566980136,-79.41305666054794,Pizza Place
1332,Willowdale South,43.7701199,-79.40849279999999,Subway,43.77140090446779,-79.41345717293876,Sandwich Place
1333,Willowdale South,43.7701199,-79.40849279999999,Pho 88 Vietnamese Cuisine,43.77045596393368,-79.41306424537943,Vietnamese Restaurant
1334,Willowdale South,43.7701199,-79.40849279999999,Freshslice Pizza,43.771353408025305,-79.4134865956423,Pizza Place
1335,Willowdale South,43.7701199,-79.40849279999999,Ten Ren's Tea Time 喫茶新饌,43.769574852327395,-79.41259669370922,Bubble Tea Shop
1336,Willowdale South,43.7701199,-79.40849279999999,Tea Shop 168,43.77025681366746,-79.41311818817802,Bubble Tea Shop
1337,Willowdale South,43.7701199,-79.40849279999999,North York City Centre,43.76861773238915,-79.41315993696033,Shopping Mall
1338,Willowdale South,43.7701199,-79.40849279999999,Novotel Toronto North York,43.76872304736466,-79.41425730725825,Hotel
1339,Willowdale South,43.7701199,-79.40849279999999,Bul Go Gee House,43.76597486853444,-79.41080933466002,Korean Restaurant
1340,Willowdale South,43.7701199,-79.40849279999999,PROJECT:FISH,43.7691,-79.414305,Sushi Restaurant
1341,Willowdale South,43.7701199,-79.40849279999999,Trio Restaurant,43.769057691735014,-79.41437684224671,Restaurant
1342,Downsview Northwest,43.7616313,-79.52099940000001,Durante's No Frills,43.758178,-79.51968,Grocery Store
1343,Downsview Northwest,43.7616313,-79.52099940000001,Dollarama,43.758177,-79.519679,Discount Store
1344,Downsview Northwest,43.7616313,-79.52099940000001,Driftwood community centre,43.76567959563023,-79.51970643195256,Athletics & Sports
1345,Downsview Northwest,43.7616313,-79.52099940000001,Planet Fitness,43.757538,-79.51961,Gym / Fitness Center
1346,Lawrence Park,43.7280205,-79.3887901,Lawrence Park Ravine,43.72696303913755,-79.39438246708775,Park
1347,Lawrence Park,43.7280205,-79.3887901,Dim Sum Deluxe,43.72695269460939,-79.39426004519044,Dim Sum Restaurant
1348,Lawrence Park,43.7280205,-79.3887901,Zodiac Swim School,43.72853205765438,-79.3828602612317,Swim School
1349,Lawrence Park,43.7280205,-79.3887901,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,Bus Line
1350,Roselawn,43.7116948,-79.41693559999999,Ceiling Champions,43.71389073142895,-79.42070245742796,Home Service
1351,Roselawn,43.7116948,-79.41693559999999,Rosalind's Garden Oasis,43.71218888050602,-79.41197784736922,Garden
1352,"Runnymede, The Junction North",43.67318529999999,-79.48726190000001,Wonderfood,43.67235238324323,-79.49257115909873,Convenience Store
1353,"Runnymede, The Junction North",43.67318529999999,-79.48726190000001,241 Pizza,43.6723510936904,-79.49263085092069,Pizza Place
1354,"Runnymede, The Junction North",43.67318529999999,-79.48726190000001,195 Jane Rocket,43.672334850841,-79.49263389979957,Bus Line
1355,"Runnymede, The Junction North",43.67318529999999,-79.48726190000001,Welcome Food Mart,43.66970140136457,-79.48349146580819,Grocery Store
1356,Weston,43.706876,-79.51818840000001,Grattan Park,43.70622161954314,-79.52170483861298,Park
1357,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Kim Kim restaurant,43.75383283792732,-79.27661122245037,Chinese Restaurant
1358,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Kairali,43.754914739291834,-79.27694504646365,Indian Restaurant
1359,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Karaikudi Chettinad South Indian Restaurant,43.756041539453136,-79.27627591942013,Indian Restaurant
1360,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Pho Vietnam,43.757770305647185,-79.27857193068989,Vietnamese Restaurant
